timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-06-03T17:52:46,test_do_change_user_setting_presence_enabled,6e1c1abf-5fd8-4158-959c-b138080f9d97,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.5502959709999686,1.2465113412121657e-06,8.040473332380162e-07,1.6,0.0,10.0,4.659294813333316e-07,0.0,2.910920294444313e-06,3.3768497757776447e-06,0.0,United States,USA,virginia,,,Linux-6.17.0-1015-azure-x86_64-with-glibc2.41,3.13.5,3.2.6,4,AMD EPYC 9V74 80-Core Processor,0,,-78.1539,38.7095,15.614948272705078,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-06-03T17:52:49,test_presence_disabled,da049c83-2d7c-4e73-9082-f96ae198be3e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.88329981999999,2.8439829571233662e-06,9.863639353063794e-07,1.6426950352,0.0,10.0,1.0871902856224165e-06,0.0,6.6172748833333615e-06,7.704465168955778e-06,0.0,United States,USA,virginia,,,Linux-6.17.0-1015-azure-x86_64-with-glibc2.41,3.13.5,3.2.6,4,AMD EPYC 9V74 80-Core Processor,0,,-78.1539,38.7095,15.614948272705078,machine,0.0,0,9.6,1.492168426513672,N,1.0,0.0
2026-06-03T17:52:50,test_email_access,857c9086-affa-41b7-9c7f-25b85b160146,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.554789296000024,1.2535318446182574e-06,8.062390497819828e-07,1.6,0.0,10.0,4.68534154222223e-07,0.0,2.927334449999977e-06,3.3958686042222e-06,0.0,United States,USA,virginia,,,Linux-6.17.0-1015-azure-x86_64-with-glibc2.41,3.13.5,3.2.6,4,AMD EPYC 9V74 80-Core Processor,0,,-78.1539,38.7095,15.614948272705078,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-06-03T17:52:52,test_ping_only,d17837b9-f5f5-42d6-8ca6-9129d5a9dfa0,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.5270336789999988,1.2204929702429152e-06,7.992574014753713e-07,1.6000018,0.0,10.0,4.56177431421261e-07,0.0,2.8501875222221747e-06,3.306364953643436e-06,0.0,United States,USA,virginia,,,Linux-6.17.0-1015-azure-x86_64-with-glibc2.41,3.13.5,3.2.6,4,AMD EPYC 9V74 80-Core Processor,0,,-78.1539,38.7095,15.614948272705078,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-06-03T17:52:54,test_single_user_get,ffd2ab5c-97ec-4538-972f-fb3875ffff07,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.071270625000011,1.8678450111014884e-06,9.017870424833928e-07,1.6,0.0,10.0,6.980690857777619e-07,0.0,4.361998800000007e-06,5.060067885777768e-06,0.0,United States,USA,virginia,,,Linux-6.17.0-1015-azure-x86_64-with-glibc2.41,3.13.5,3.2.6,4,AMD EPYC 9V74 80-Core Processor,0,,-78.1539,38.7095,15.614948272705078,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-06-03T17:52:56,test_date_logic,a09280a2-3495-4892-a55d-7cb8218e6115,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.543941349000022,1.2406011477090096e-06,8.035286758221228e-07,1.6,0.0,10.0,4.636920302222178e-07,0.0,2.8971467916666905e-06,3.3608388218889083e-06,0.0,United States,USA,virginia,,,Linux-6.17.0-1015-azure-x86_64-with-glibc2.41,3.13.5,3.2.6,4,AMD EPYC 9V74 80-Core Processor,0,,-78.1539,38.7095,15.614948272705078,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-06-03T17:52:57,test_last_update_id_logic,8cdf8333-1968-4796-953a-0d3c42469989,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.5532285400000203,1.2516474179257163e-06,8.058359640531069e-07,1.6,0.0,10.0,4.6783792977779133e-07,0.0,2.922925686111139e-06,3.39076361588893e-06,0.0,United States,USA,virginia,,,Linux-6.17.0-1015-azure-x86_64-with-glibc2.41,3.13.5,3.2.6,4,AMD EPYC 9V74 80-Core Processor,0,,-78.1539,38.7095,15.614948272705078,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-06-03T17:52:59,test_user_presence_row_creation_simulated_race,de0414b2-6d3e-45e6-b48f-f0d590a1eb7b,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.530069482999977,1.224149277052434e-06,8.000612329397413e-07,1.6000018,0.0,10.0,4.575464676280708e-07,0.0,2.858723569444364e-06,3.316270037072434e-06,0.0,United States,USA,virginia,,,Linux-6.17.0-1015-azure-x86_64-with-glibc2.41,3.13.5,3.2.6,4,AMD EPYC 9V74 80-Core Processor,0,,-78.1539,38.7095,15.614948272705078,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-06-03T17:53:01,test_filter_presence_idle_user_ids,52906b8e-70d5-4af6-9875-2f6c9f974601,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.5573591899999997,1.256587648959418e-06,8.068707957856648e-07,1.6,0.0,10.0,4.696730604444434e-07,0.0,2.9344738416665136e-06,3.404146902110957e-06,0.0,United States,USA,virginia,,,Linux-6.17.0-1015-azure-x86_64-with-glibc2.41,3.13.5,3.2.6,4,AMD EPYC 9V74 80-Core Processor,0,,-78.1539,38.7095,15.614948272705078,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-06-03T17:53:02,test_history_limit_days_api,ee0d2889-4fd7-474d-b46e-1884cd19bdca,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.5826666980000257,1.2865671892401008e-06,8.129110133333204e-07,1.6,0.0,10.0,4.808683120000095e-07,0.0,3.0044943805555767e-06,3.485362692555586e-06,0.0,United States,USA,virginia,,,Linux-6.17.0-1015-azure-x86_64-with-glibc2.41,3.13.5,3.2.6,4,AMD EPYC 9V74 80-Core Processor,0,,-78.1539,38.7095,15.614948272705078,machine,0.0,0,0.0,0.0,N,1.0,0.0
