timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-06-03T17:53:19,test_do_change_user_setting_presence_enabled,4cb196d9-dc06-4f65-a222-5fac857a0b05,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.5449017130000016,1.2412677813451115e-06,8.034606803139135e-07,1.6,0.0,10.0,4.6394698444444453e-07,0.0,2.89869777500008e-06,3.362644759444524e-06,0.0,United States,USA,virginia,,,Linux-6.17.0-1015-azure-x86_64-with-glibc2.41,3.13.5,3.2.6,4,AMD EPYC 9V74 80-Core Processor,0,,-78.1539,38.7095,15.614948272705078,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-06-03T17:53:22,test_presence_disabled,b4fbe1d3-785f-4c84-b00d-465b00c256a9,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.88729239700001,2.8488305150549373e-06,9.866789099763377e-07,1.6426941352000002,0.0,10.0,1.0890372805412689e-06,0.0,6.628560119444494e-06,7.717597399985763e-06,0.0,United States,USA,virginia,,,Linux-6.17.0-1015-azure-x86_64-with-glibc2.41,3.13.5,3.2.6,4,AMD EPYC 9V74 80-Core Processor,0,,-78.1539,38.7095,15.614948272705078,machine,0.0,0,9.5,1.4845314025878906,N,1.0,0.0
2026-06-03T17:53:24,test_email_access,e03f40e8-2610-4a72-af02-2ec9dbd2bd70,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.555281008999998,1.2540748153256615e-06,8.063332658655662e-07,1.6,0.0,10.0,4.687372977777563e-07,0.0,2.928602236111052e-06,3.397339533888808e-06,0.0,United States,USA,virginia,,,Linux-6.17.0-1015-azure-x86_64-with-glibc2.41,3.13.5,3.2.6,4,AMD EPYC 9V74 80-Core Processor,0,,-78.1539,38.7095,15.614948272705078,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-06-03T17:53:26,test_ping_only,5cbec8e7-b61c-49c9-89e0-c79baeb3b27c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.527149494000014,1.2206746870257792e-06,7.993157787247829e-07,1.6,0.0,10.0,4.56245948444449e-07,0.0,2.850611283333314e-06,3.306857231777763e-06,0.0,United States,USA,virginia,,,Linux-6.17.0-1015-azure-x86_64-with-glibc2.41,3.13.5,3.2.6,4,AMD EPYC 9V74 80-Core Processor,0,,-78.1539,38.7095,15.614948272705078,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-06-03T17:53:28,test_single_user_get,956d61f4-b67c-4fd4-8d79-4a55d32a1cf1,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.066001992999986,1.861576877671521e-06,9.010527985834006e-07,1.6,0.0,10.0,6.957309942222057e-07,0.0,4.347356263888792e-06,5.043087258110998e-06,0.0,United States,USA,virginia,,,Linux-6.17.0-1015-azure-x86_64-with-glibc2.41,3.13.5,3.2.6,4,AMD EPYC 9V74 80-Core Processor,0,,-78.1539,38.7095,15.614948272705078,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-06-03T17:53:30,test_date_logic,0bbc2c60-bf47-4e52-a519-d823cc839f7a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.5413328949999825,1.2374556575928023e-06,8.028477570335749e-07,1.6000144,0.0,10.0,4.625397810427816e-07,0.0,2.8897777805555496e-06,3.352317561598331e-06,0.0,United States,USA,virginia,,,Linux-6.17.0-1015-azure-x86_64-with-glibc2.41,3.13.5,3.2.6,4,AMD EPYC 9V74 80-Core Processor,0,,-78.1539,38.7095,15.614948272705078,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-06-03T17:53:31,test_last_update_id_logic,36d16d84-1012-45aa-8a9a-31233bdb0c20,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.5533181019999915,1.25178809632082e-06,8.058800671343924e-07,1.6000018,0.0,10.0,4.678819054776538e-07,0.0,2.9232628138888435e-06,3.3911447193664973e-06,0.0,United States,USA,virginia,,,Linux-6.17.0-1015-azure-x86_64-with-glibc2.41,3.13.5,3.2.6,4,AMD EPYC 9V74 80-Core Processor,0,,-78.1539,38.7095,15.614948272705078,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-06-03T17:53:33,test_user_presence_row_creation_simulated_race,5a57284f-9ef8-4bfe-8798-fbf84766d81d,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.5319499240000027,1.2263516178434275e-06,8.005167784083689e-07,1.6000144,0.0,10.0,4.583661425914864e-07,0.0,2.863870124999974e-06,3.3222362675914603e-06,0.0,United States,USA,virginia,,,Linux-6.17.0-1015-azure-x86_64-with-glibc2.41,3.13.5,3.2.6,4,AMD EPYC 9V74 80-Core Processor,0,,-78.1539,38.7095,15.614948272705078,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-06-03T17:53:34,test_filter_presence_idle_user_ids,9ac4a28e-1dfd-454f-8c4f-36e9c5c7a55e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.5606845720000138,1.2605264047407486e-06,8.076753159194666e-07,1.6000144,0.0,10.0,4.711441651482026e-07,0.0,2.9436729861111463e-06,3.4148171512593487e-06,0.0,United States,USA,virginia,,,Linux-6.17.0-1015-azure-x86_64-with-glibc2.41,3.13.5,3.2.6,4,AMD EPYC 9V74 80-Core Processor,0,,-78.1539,38.7095,15.614948272705078,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-06-03T17:53:36,test_history_limit_days_api,e68160cd-fc50-4b8b-9431-0281aab11147,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.584242944999971,1.2886009126475274e-06,8.133859246237961e-07,1.6000144,0.0,10.0,4.816302484109845e-07,0.0,3.0092418833332447e-06,3.490872131744229e-06,0.0,United States,USA,virginia,,,Linux-6.17.0-1015-azure-x86_64-with-glibc2.41,3.13.5,3.2.6,4,AMD EPYC 9V74 80-Core Processor,0,,-78.1539,38.7095,15.614948272705078,machine,0.0,0,0.0,0.0,N,1.0,0.0
