timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-06-03T17:52:11,test_do_change_user_setting_presence_enabled,d2b2d139-28f5-4817-9d7e-9b3b334139d5,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.5489168590000304,1.2460243043487803e-06,8.044487973054955e-07,1.6000144,0.0,10.0,4.657383342739681e-07,0.0,2.9097920388889206e-06,3.3755303731628888e-06,0.0,United States,USA,virginia,,,Linux-6.17.0-1015-azure-x86_64-with-glibc2.41,3.13.5,3.2.6,4,AMD EPYC 9V74 80-Core Processor,0,,-78.1539,38.7095,15.614948272705078,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-06-03T17:52:14,test_presence_disabled,2ef0697e-da0d-4b1b-8f9a-ade870d97894,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.870251666999991,2.827949848601054e-06,9.852619828131132e-07,1.6406062144000002,0.0,10.0,1.0798754666328797e-06,0.0,6.581155361111099e-06,7.66103082774398e-06,0.0,United States,USA,virginia,,,Linux-6.17.0-1015-azure-x86_64-with-glibc2.41,3.13.5,3.2.6,4,AMD EPYC 9V74 80-Core Processor,0,,-78.1539,38.7095,15.614948272705078,machine,0.0,0,10.0,1.5599403381347656,N,1.0,0.0
2026-06-03T17:52:16,test_email_access,e4d275c8-dcbc-4290-9737-5835f4348c18,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.5533307700000023,1.251716220185183e-06,8.058272226109196e-07,1.6,0.0,10.0,4.678526373333323e-07,0.0,2.923097366666778e-06,3.3909500040001102e-06,0.0,United States,USA,virginia,,,Linux-6.17.0-1015-azure-x86_64-with-glibc2.41,3.13.5,3.2.6,4,AMD EPYC 9V74 80-Core Processor,0,,-78.1539,38.7095,15.614948272705078,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-06-03T17:52:17,test_ping_only,d4171899-509d-4a84-b492-9e4956d71ef8,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.527027989999965,1.22050936785522e-06,7.992711173914028e-07,1.6000018,0.0,10.0,4.561942643290807e-07,0.0,2.850215111111096e-06,3.306409375440177e-06,0.0,United States,USA,virginia,,,Linux-6.17.0-1015-azure-x86_64-with-glibc2.41,3.13.5,3.2.6,4,AMD EPYC 9V74 80-Core Processor,0,,-78.1539,38.7095,15.614948272705078,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-06-03T17:52:20,test_single_user_get,aae69766-eb2a-49de-adb7-b567dcaedc99,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.056384734999994,1.850076528888688e-06,8.996743155111451e-07,1.6000018,0.0,10.0,6.914321218602532e-07,0.0,4.320500224999869e-06,5.011932346860123e-06,0.0,United States,USA,virginia,,,Linux-6.17.0-1015-azure-x86_64-with-glibc2.41,3.13.5,3.2.6,4,AMD EPYC 9V74 80-Core Processor,0,,-78.1539,38.7095,15.614948272705078,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-06-03T17:52:21,test_date_logic,ce670ed6-a23e-42d8-b8e2-5024aadbde78,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.5416146549999894,1.2378458472748391e-06,8.02954125572222e-07,1.6000018,0.0,10.0,4.626612929378202e-07,0.0,2.890713308333343e-06,3.3533746012711632e-06,0.0,United States,USA,virginia,,,Linux-6.17.0-1015-azure-x86_64-with-glibc2.41,3.13.5,3.2.6,4,AMD EPYC 9V74 80-Core Processor,0,,-78.1539,38.7095,15.614948272705078,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-06-03T17:52:23,test_last_update_id_logic,c25216a6-669e-4451-a95e-54be1b1acd5d,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.55782011499997,1.2570999960462274e-06,8.06960947507249e-07,1.6000018,0.0,10.0,4.698600405919346e-07,0.0,2.935674830555494e-06,3.4055348711474284e-06,0.0,United States,USA,virginia,,,Linux-6.17.0-1015-azure-x86_64-with-glibc2.41,3.13.5,3.2.6,4,AMD EPYC 9V74 80-Core Processor,0,,-78.1539,38.7095,15.614948272705078,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-06-03T17:52:24,test_user_presence_row_creation_simulated_race,05cf776f-6ce5-4f94-bff5-2203c6dcb800,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.5334446279999838,1.2281690744483002e-06,8.009216974793257e-07,1.600225,0.0,10.0,4.591090340190058e-07,0.0,2.86805079722225e-06,3.3271598312412555e-06,0.0,United States,USA,virginia,,,Linux-6.17.0-1015-azure-x86_64-with-glibc2.41,3.13.5,3.2.6,4,AMD EPYC 9V74 80-Core Processor,0,,-78.1539,38.7095,15.614948272705078,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-06-03T17:52:26,test_filter_presence_idle_user_ids,cae7f19c-e930-463b-9930-5add29c55483,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.5577771239999834,1.2569893217680415e-06,8.069121714539024e-07,1.6001152,0.0,10.0,4.698800555949763e-07,0.0,2.9353549944444364e-06,3.4052350500394128e-06,0.0,United States,USA,virginia,,,Linux-6.17.0-1015-azure-x86_64-with-glibc2.41,3.13.5,3.2.6,4,AMD EPYC 9V74 80-Core Processor,0,,-78.1539,38.7095,15.614948272705078,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-06-03T17:52:28,test_history_limit_days_api,ce3f7f61-9a12-4d1b-a19f-1806cf582931,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.591821505999974,1.297534297759294e-06,8.151254979710742e-07,1.6001152,0.0,10.0,4.850021398622176e-07,0.0,3.0300708944444133e-06,3.515073034306631e-06,0.0,United States,USA,virginia,,,Linux-6.17.0-1015-azure-x86_64-with-glibc2.41,3.13.5,3.2.6,4,AMD EPYC 9V74 80-Core Processor,0,,-78.1539,38.7095,15.614948272705078,machine,0.0,0,0.0,0.0,N,1.0,0.0
