timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-06-03T17:53:53,test_do_change_user_setting_presence_enabled,4593f37a-9ca2-47ae-ae71-b7973edf878a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.5448206870000265,1.2411582702902025e-06,8.034319327380819e-07,1.6,0.0,10.0,4.639041728888869e-07,0.0,2.8984439166666536e-06,3.3623480895555404e-06,0.0,United States,USA,virginia,,,Linux-6.17.0-1015-azure-x86_64-with-glibc2.41,3.13.5,3.2.6,4,AMD EPYC 9V74 80-Core Processor,0,,-78.1539,38.7095,15.614948272705078,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-06-03T17:53:56,test_presence_disabled,752b309f-b28c-4df4-a108-d82d528590f7,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.8627898800000366,2.817649267020003e-06,9.842319503448738e-07,1.6347539248,0.0,10.0,1.0726425317216085e-06,0.0,6.560483602777841e-06,7.63312613449945e-06,0.0,United States,USA,virginia,,,Linux-6.17.0-1015-azure-x86_64-with-glibc2.41,3.13.5,3.2.6,4,AMD EPYC 9V74 80-Core Processor,0,,-78.1539,38.7095,15.614948272705078,machine,0.0,0,9.5,1.4863204956054688,N,1.0,0.0
2026-06-03T17:53:58,test_email_access,8e731a50-22f5-455e-b364-4c60b359838a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.553387669000017,1.2518381877616126e-06,8.058762231371871e-07,1.6,0.0,10.0,4.67887663555555e-07,0.0,2.9233927555555146e-06,3.3912804191110696e-06,0.0,United States,USA,virginia,,,Linux-6.17.0-1015-azure-x86_64-with-glibc2.41,3.13.5,3.2.6,4,AMD EPYC 9V74 80-Core Processor,0,,-78.1539,38.7095,15.614948272705078,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-06-03T17:53:59,test_ping_only,54beacec-57d6-404b-930a-ce4a0700e38b,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.5264575920000425,1.2198721394490122e-06,7.99152328791967e-07,1.6000486000000005,0.0,10.0,4.559538700670345e-07,0.0,2.848729227777843e-06,3.304683097844877e-06,0.0,United States,USA,virginia,,,Linux-6.17.0-1015-azure-x86_64-with-glibc2.41,3.13.5,3.2.6,4,AMD EPYC 9V74 80-Core Processor,0,,-78.1539,38.7095,15.614948272705078,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-06-03T17:54:01,test_single_user_get,906b2d5f-a990-4b75-99a7-90619ab10b39,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.0533232909999697,1.8464769025857528e-06,8.992626298445762e-07,1.6,0.0,10.0,6.900838604444239e-07,0.0,4.3120969527777225e-06,5.002180813222146e-06,0.0,United States,USA,virginia,,,Linux-6.17.0-1015-azure-x86_64-with-glibc2.41,3.13.5,3.2.6,4,AMD EPYC 9V74 80-Core Processor,0,,-78.1539,38.7095,15.614948272705078,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-06-03T17:54:03,test_date_logic,f602af04-78df-4101-a6f2-5197d218a3fe,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.5413238390000288,1.2375523593818855e-06,8.029152135769065e-07,1.6,0.0,10.0,4.6254679733333933e-07,0.0,2.890032733333372e-06,3.3525795306667114e-06,0.0,United States,USA,virginia,,,Linux-6.17.0-1015-azure-x86_64-with-glibc2.41,3.13.5,3.2.6,4,AMD EPYC 9V74 80-Core Processor,0,,-78.1539,38.7095,15.614948272705078,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-06-03T17:54:05,test_last_update_id_logic,c0f33e8f-cb9a-4afc-a8da-b79ef1d29c40,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.5598329860000035,1.2595193801407023e-06,8.074706660554617e-07,1.6,0.0,10.0,4.707707280000098e-07,0.0,2.941318352777797e-06,3.4120890807778067e-06,0.0,United States,USA,virginia,,,Linux-6.17.0-1015-azure-x86_64-with-glibc2.41,3.13.5,3.2.6,4,AMD EPYC 9V74 80-Core Processor,0,,-78.1539,38.7095,15.614948272705078,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-06-03T17:54:06,test_user_presence_row_creation_simulated_race,f10e7401-444a-4195-9462-3fdcbab6a6b2,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.531363314000032,1.2256908571012898e-06,8.003919421967192e-07,1.6000486000000005,0.0,10.0,4.581190593882034e-07,0.0,2.862327180555565e-06,3.320446239943769e-06,0.0,United States,USA,virginia,,,Linux-6.17.0-1015-azure-x86_64-with-glibc2.41,3.13.5,3.2.6,4,AMD EPYC 9V74 80-Core Processor,0,,-78.1539,38.7095,15.614948272705078,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-06-03T17:54:08,test_filter_presence_idle_user_ids,cf4e9a0c-43d2-4047-b536-b57c64c1c438,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.5571112050000124,1.256301856428968e-06,8.068157575354151e-07,1.6,0.0,10.0,4.69558048000004e-07,0.0,2.93381463055561e-06,3.4033726785556143e-06,0.0,United States,USA,virginia,,,Linux-6.17.0-1015-azure-x86_64-with-glibc2.41,3.13.5,3.2.6,4,AMD EPYC 9V74 80-Core Processor,0,,-78.1539,38.7095,15.614948272705078,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-06-03T17:54:10,test_history_limit_days_api,0f594d52-9b26-4cd8-830f-f0ef16d95a8c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.583417981000025,1.2875808169842451e-06,8.131654638474291e-07,1.6,0.0,10.0,4.812449928888832e-07,0.0,3.006863658333398e-06,3.4881086512222816e-06,0.0,United States,USA,virginia,,,Linux-6.17.0-1015-azure-x86_64-with-glibc2.41,3.13.5,3.2.6,4,AMD EPYC 9V74 80-Core Processor,0,,-78.1539,38.7095,15.614948272705078,machine,0.0,0,0.0,0.0,N,1.0,0.0
