timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-06-03T18:14:49,test_do_change_user_setting_presence_enabled,730fce80-2b57-44e2-9b2f-08d2eaada2ce,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.5463812710000298,1.243051303153326e-06,8.038452912388526e-07,1.6000018,0.0,10.0,4.646113617983173e-07,0.0,2.902865030555625e-06,3.3674763923539423e-06,0.0,United States,USA,virginia,,,Linux-6.17.0-1015-azure-x86_64-with-glibc2.41,3.13.5,3.2.6,4,AMD EPYC 9V74 80-Core Processor,0,,-78.1539,38.7095,15.614948272705078,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-06-03T18:14:52,test_presence_disabled,e007584a-6584-4d2b-b214-18fe2a198307,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.8504235510000058,2.801910332814862e-06,9.829803475458502e-07,1.6306110016000002,0.0,10.0,1.0643304734431626e-06,0.0,6.526158249999981e-06,7.590488723443143e-06,0.0,United States,USA,virginia,,,Linux-6.17.0-1015-azure-x86_64-with-glibc2.41,3.13.5,3.2.6,4,AMD EPYC 9V74 80-Core Processor,0,,-78.1539,38.7095,15.614948272705078,machine,0.0,0,10.0,1.5587501525878906,N,1.0,0.0
2026-06-03T18:14:53,test_email_access,6fa95548-331e-48ba-aed5-82bbbf769c47,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.554663478000009,1.253373642688243e-06,8.062025386359762e-07,1.6,0.0,10.0,4.684623315555554e-07,0.0,2.9269776972223364e-06,3.395440028777892e-06,0.0,United States,USA,virginia,,,Linux-6.17.0-1015-azure-x86_64-with-glibc2.41,3.13.5,3.2.6,4,AMD EPYC 9V74 80-Core Processor,0,,-78.1539,38.7095,15.614948272705078,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-06-03T18:14:55,test_ping_only,120396a4-a5f6-4ff0-8a40-224541af6af4,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.5291800859999969,1.2230708803073828e-06,7.998213496924818e-07,1.6,0.0,10.0,4.5714009155555386e-07,0.0,2.856208525000012e-06,3.313348616555566e-06,0.0,United States,USA,virginia,,,Linux-6.17.0-1015-azure-x86_64-with-glibc2.41,3.13.5,3.2.6,4,AMD EPYC 9V74 80-Core Processor,0,,-78.1539,38.7095,15.614948272705078,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-06-03T18:14:57,test_single_user_get,96de8276-22e1-4477-af5e-e8a345bc2593,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.0911120979999964,1.8913814333686384e-06,9.044859121505792e-07,1.6,0.0,10.0,7.068712137777817e-07,0.0,4.416957794444443e-06,5.123829008222224e-06,0.0,United States,USA,virginia,,,Linux-6.17.0-1015-azure-x86_64-with-glibc2.41,3.13.5,3.2.6,4,AMD EPYC 9V74 80-Core Processor,0,,-78.1539,38.7095,15.614948272705078,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-06-03T18:14:59,test_date_logic,60bc273c-e79f-4fad-9296-67464f8fe4e0,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.5427599610000016,1.239232034772561e-06,8.032565441802775e-07,1.6000018,0.0,10.0,4.6318834775295654e-07,0.0,2.893941491666554e-06,3.357129839419511e-06,0.0,United States,USA,virginia,,,Linux-6.17.0-1015-azure-x86_64-with-glibc2.41,3.13.5,3.2.6,4,AMD EPYC 9V74 80-Core Processor,0,,-78.1539,38.7095,15.614948272705078,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-06-03T18:15:00,test_last_update_id_logic,2cf8fab5-c694-430e-97db-dfff4ef726ed,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.5529018610000094,1.2512713347982188e-06,8.057633043162483e-07,1.6,0.0,10.0,4.676851275555693e-07,0.0,2.922059663888869e-06,3.389744791444438e-06,0.0,United States,USA,virginia,,,Linux-6.17.0-1015-azure-x86_64-with-glibc2.41,3.13.5,3.2.6,4,AMD EPYC 9V74 80-Core Processor,0,,-78.1539,38.7095,15.614948272705078,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-06-03T18:15:02,test_user_presence_row_creation_simulated_race,e1cf44d9-1314-4dc3-87b3-951896c75874,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.5320377589999907,1.226504365307621e-06,8.005705852238257e-07,1.6,0.0,10.0,4.5841511111110674e-07,0.0,2.864234955555547e-06,3.3226500666666538e-06,0.0,United States,USA,virginia,,,Linux-6.17.0-1015-azure-x86_64-with-glibc2.41,3.13.5,3.2.6,4,AMD EPYC 9V74 80-Core Processor,0,,-78.1539,38.7095,15.614948272705078,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-06-03T18:15:04,test_filter_presence_idle_user_ids,a7778b4f-0dfb-4a2d-81c5-ddc5c04a7f8a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.5565167590000328,1.255578635374061e-06,8.066592461109727e-07,1.6000144,0.0,10.0,4.6929419338752324e-07,0.0,2.9321192500000216e-06,3.401413443387545e-06,0.0,United States,USA,virginia,,,Linux-6.17.0-1015-azure-x86_64-with-glibc2.41,3.13.5,3.2.6,4,AMD EPYC 9V74 80-Core Processor,0,,-78.1539,38.7095,15.614948272705078,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-06-03T18:15:05,test_history_limit_days_api,cb35a96d-bc47-4e41-8d42-1b1c42927af3,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.586455648000026,1.2911898341993757e-06,8.138833479694949e-07,1.6,0.0,10.0,4.826001835555568e-07,0.0,3.0152854416666884e-06,3.497885625222245e-06,0.0,United States,USA,virginia,,,Linux-6.17.0-1015-azure-x86_64-with-glibc2.41,3.13.5,3.2.6,4,AMD EPYC 9V74 80-Core Processor,0,,-78.1539,38.7095,15.614948272705078,machine,0.0,0,0.0,0.0,N,1.0,0.0
