timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-06-03T18:15:57,test_do_change_user_setting_presence_enabled,783a61ae-9275-4911-9c17-fa69194cd1f2,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.5500990059999822,1.2474072617555177e-06,8.047274767141757e-07,1.6000018,0.0,10.0,4.662498080859931e-07,0.0,2.913027052777769e-06,3.379276860863762e-06,0.0,United States,USA,virginia,,,Linux-6.17.0-1015-azure-x86_64-with-glibc2.41,3.13.5,3.2.6,4,AMD EPYC 9V74 80-Core Processor,0,,-78.1539,38.7095,15.614948272705078,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-06-03T18:16:00,test_presence_disabled,46420ff6-f8af-4c4f-bd71-619b05d87278,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.897154897000007,2.86177978949738e-06,9.877897079168055e-07,1.6478425384,0.0,10.0,1.0969393679431682e-06,0.0,6.655738141666726e-06,7.752677509609893e-06,0.0,United States,USA,virginia,,,Linux-6.17.0-1015-azure-x86_64-with-glibc2.41,3.13.5,3.2.6,4,AMD EPYC 9V74 80-Core Processor,0,,-78.1539,38.7095,15.614948272705078,machine,0.0,0,9.5,1.4883804321289062,N,1.0,0.0
2026-06-03T18:16:02,test_email_access,e21ff559-3066-4f7b-89ef-31b1c96bb343,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.5594075829999952,1.25901249513152e-06,8.073658925714765e-07,1.6000018,0.0,10.0,4.705763365089007e-07,0.0,2.940139572222241e-06,3.410715908731142e-06,0.0,United States,USA,virginia,,,Linux-6.17.0-1015-azure-x86_64-with-glibc2.41,3.13.5,3.2.6,4,AMD EPYC 9V74 80-Core Processor,0,,-78.1539,38.7095,15.614948272705078,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-06-03T18:16:03,test_ping_only,81ed7742-a028-4ecc-9f6b-46930122bc50,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.5288280969999732,1.2225868523134618e-06,7.996888955092792e-07,1.6000018,0.0,10.0,4.56969645645823e-07,0.0,2.8550677194443902e-06,3.312037365090214e-06,0.0,United States,USA,virginia,,,Linux-6.17.0-1015-azure-x86_64-with-glibc2.41,3.13.5,3.2.6,4,AMD EPYC 9V74 80-Core Processor,0,,-78.1539,38.7095,15.614948272705078,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-06-03T18:16:05,test_single_user_get,44af2bf6-e9b0-4d8a-96e7-643c0aa14fde,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.083268336000004,1.8821107181686928e-06,9.034413309340916e-07,1.6000018,0.0,10.0,7.034017731038834e-07,0.0,4.395312491666598e-06,5.098714264770481e-06,0.0,United States,USA,virginia,,,Linux-6.17.0-1015-azure-x86_64-with-glibc2.41,3.13.5,3.2.6,4,AMD EPYC 9V74 80-Core Processor,0,,-78.1539,38.7095,15.614948272705078,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-06-03T18:16:07,test_date_logic,8f455730-3dea-4e0a-9d12-138f628d74b3,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.5417807849999576,1.2380324140995197e-06,8.029886130015259e-07,1.6000018,0.0,10.0,4.627452072544336e-07,0.0,2.891134811111032e-06,3.353880018365465e-06,0.0,United States,USA,virginia,,,Linux-6.17.0-1015-azure-x86_64-with-glibc2.41,3.13.5,3.2.6,4,AMD EPYC 9V74 80-Core Processor,0,,-78.1539,38.7095,15.614948272705078,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-06-03T18:16:09,test_last_update_id_logic,ed1b9a5c-c91d-4f31-998e-e2aef07e5f25,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.553394007999998,1.2518379296546617e-06,8.058727684075521e-07,1.6,0.0,10.0,4.679008671111105e-07,0.0,2.9233788527777607e-06,3.391279719888871e-06,0.0,United States,USA,virginia,,,Linux-6.17.0-1015-azure-x86_64-with-glibc2.41,3.13.5,3.2.6,4,AMD EPYC 9V74 80-Core Processor,0,,-78.1539,38.7095,15.614948272705078,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-06-03T18:16:10,test_user_presence_row_creation_simulated_race,ad0cac5f-c75d-4dce-819f-3f3235365981,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.5323554760000206,1.2268482711867531e-06,8.00629025315492e-07,1.6000018,0.0,10.0,4.585449771958734e-07,0.0,2.8650367444444987e-06,3.323581721640372e-06,0.0,United States,USA,virginia,,,Linux-6.17.0-1015-azure-x86_64-with-glibc2.41,3.13.5,3.2.6,4,AMD EPYC 9V74 80-Core Processor,0,,-78.1539,38.7095,15.614948272705078,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-06-03T18:16:12,test_filter_presence_idle_user_ids,8c6fb0f4-dcde-4f41-9313-7b9028eb9e2e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.5608556150000368,1.2607644987461234e-06,8.077393492581911e-07,1.6000018,0.0,10.0,4.712284714647652e-07,0.0,2.944233686111078e-06,3.415462157575843e-06,0.0,United States,USA,virginia,,,Linux-6.17.0-1015-azure-x86_64-with-glibc2.41,3.13.5,3.2.6,4,AMD EPYC 9V74 80-Core Processor,0,,-78.1539,38.7095,15.614948272705078,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-06-03T18:16:14,test_history_limit_days_api,1dce1752-00ac-41a5-a811-e4b3a9ace141,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.582743848000007,1.2867923102700635e-06,8.130136230799982e-07,1.6,0.0,10.0,4.80950312888884e-07,0.0,3.005022241666685e-06,3.485972554555569e-06,0.0,United States,USA,virginia,,,Linux-6.17.0-1015-azure-x86_64-with-glibc2.41,3.13.5,3.2.6,4,AMD EPYC 9V74 80-Core Processor,0,,-78.1539,38.7095,15.614948272705078,machine,0.0,0,0.0,0.0,N,1.0,0.0
